Nepali_Year,Nepali_Month,Nepali_Month_Num,Nepali_Day,Nepali_Date,English_Year,English_Month,English_Day,English_Date,Fine_Gold_9999_Tola,Standard_Gold_9950_Tola,Silver_Tola,Fine_Gold_9999_10grm,Standard_Gold_9950_10grm,Silver_10grm,Tola_Actual_Ratio_9999_9950,Tola_9950_Calculated,Tola_Margin,Gram_Actual_Ratio_9999_9950,Gram_9950_Calculated,Gram_Margin,Gold_Silver_Ratio_Tola,Gold_Silver_Ratio_Gram,Discount_Pct_9999_9950_Tola,Discount_Pct_9999_9950_Gram,Tola_Fine_Change_Amount,Tola_Fine_Change_Percent,Missing_Standard_Tola,Missing_Standard_Gram,Data_Quality_Score
2075,Poush,9,19,2075-09-19,2019,1,3,2019-01-03,60400,60100,760,51785,51530,651.50,1.00499,60100.1,300.0,1.00495,51529.93,255.0,79.47,79.49,0.4967,0.4924,800.0,1.3423,0,0,5
2075,Poush,9,20,2075-09-20,2019,1,4,2019-01-04,60300,60000,765,51700,51445,656,1.005,60000.0,300.0,1.00496,51444.83,255.0,78.82,78.81,0.4975,0.4932,-100.0,-0.1656,0,0,5
2075,Poush,9,22,2075-09-22,2019,1,6,2019-01-06,59800,59500,755,51270,51015,647.50,1.00504,59500.12,300.0,1.005,51014.93,255.0,79.21,79.18,0.5017,0.4974,-500.0,-0.8292,0,0,5
2075,Poush,9,23,2075-09-23,2019,1,7,2019-01-07,59800,59500,760,51270,51015,651.50,1.00504,59500.12,300.0,1.005,51014.93,255.0,78.68,78.7,0.5017,0.4974,0.0,0.0,0,0,5
2075,Poush,9,24,2075-09-24,2019,1,8,2019-01-08,59900,59600,755,51355,51100,647.50,1.00503,59600.21,300.0,1.00499,51100.01,255.0,79.34,79.31,0.5008,0.4965,100.0,0.1672,0,0,5
2075,Poush,9,25,2075-09-25,2019,1,9,2019-01-09,60100,59800,760,51525,51270,651.50,1.00502,59799.8,300.0,1.00497,51270.19,255.0,79.08,79.09,0.4992,0.4949,200.0,0.3339,0,0,5
2075,Poush,9,26,2075-09-26,2019,1,10,2019-01-10,60700,60400,765,52040,51785,656.00,1.00497,60399.81,300.0,1.00492,51785.22,255.0,79.35,79.33,0.4942,0.49,600.0,0.9983,0,0,5
2075,Poush,9,27,2075-09-27,2019,1,11,2019-01-11,60700,60400,765,52040,51785,656.00,1.00497,60399.81,300.0,1.00492,51785.22,255.0,79.35,79.33,0.4942,0.49,0.0,0.0,0,0,5
2075,Poush,9,29,2075-09-29,2019,1,13,2019-01-13,60500,60200,760,51870,51615,651.50,1.00498,60200.2,300.0,1.00494,51615.02,255.0,79.61,79.62,0.4959,0.4916,-200.0,-0.3295,0,0,5
2075,Poush,9,30,2075-09-30,2019,1,14,2019-01-14,60600,60300,760,51955,51700,651.50,1.00498,60299.71,300.0,1.00493,51700.12,255.0,79.74,79.75,0.495,0.4908,100.0,0.1653,0,0,5
2075,Magh,10,1,2075-10-1,2019,1,15,2019-01-15,61000,60700,765,52300,52045,656,1.00494,60700.14,300.0,1.0049,52044.98,255.0,79.74,79.73,0.4918,0.4876,400.0,0.6601,0,0,5
2075,Magh,10,2,2075-10-2,2019,1,16,2019-01-16,61000,60700,765,52300,52045,656,1.00494,60700.14,300.0,1.0049,52044.98,255.0,79.74,79.73,0.4918,0.4876,0.0,0.0,0,0,5
2075,Magh,10,3,2075-10-3,2019,1,17,2019-01-17,61000,60700,765,52300,52045,656,1.00494,60700.14,300.0,1.0049,52044.98,255.0,79.74,79.73,0.4918,0.4876,0.0,0.0,0,0,5
2075,Magh,10,4,2075-10-4,2019,1,18,2019-01-18,61000,60700,765,52300,52045,656,1.00494,60700.14,300.0,1.0049,52044.98,255.0,79.74,79.73,0.4918,0.4876,0.0,0.0,0,0,5
2075,Magh,10,6,2075-10-6,2019,1,20,2019-01-20,60800,60500,755,52125,51870,647.50,1.00496,60499.92,300.0,1.00492,51869.8,255.0,80.53,80.5,0.4934,0.4892,-200.0,-0.3279,0,0,5
2075,Magh,10,7,2075-10-7,2019,1,21,2019-01-21,60900,60600,755,52210,51955,647.50,1.00495,60600.03,300.0,1.00491,51954.9,255.0,80.66,80.63,0.4926,0.4884,100.0,0.1645,0,0,5
2075,Magh,10,8,2075-10-8,2019,1,22,2019-01-22,60700,60400,750,52040,51785,643,1.00497,60399.81,300.0,1.00492,51785.22,255.0,80.93,80.93,0.4942,0.49,-200.0,-0.3284,0,0,5
2075,Magh,10,9,2075-10-9,2019,1,23,2019-01-23,60900,60600,755,52210,51955,647.50,1.00495,60600.03,300.0,1.00491,51954.9,255.0,80.66,80.63,0.4926,0.4884,200.0,0.3295,0,0,5
2075,Magh,10,10,2075-10-10,2019,1,24,2019-01-24,60900,60600,755,52210,51955,647.50,1.00495,60600.03,300.0,1.00491,51954.9,255.0,80.66,80.63,0.4926,0.4884,0.0,0.0,0,0,5
2075,Magh,10,11,2075-10-11,2019,1,25,2019-01-25,60600,60300,755,51955,51700,647.50,1.00498,60299.71,300.0,1.00493,51700.12,255.0,80.26,80.24,0.495,0.4908,-300.0,-0.4926,0,0,5
2075,Magh,10,13,2075-10-13,2019,1,27,2019-01-27,61200,60900,765,52470,52215,656,1.00493,60899.76,300.0,1.00488,52215.19,255.0,80.0,79.98,0.4902,0.486,600.0,0.9901,0,0,5
2075,Magh,10,14,2075-10-14,2019,1,28,2019-01-28,61400,61100,770,52640,52385,660,1.00491,61100.0,300.0,1.00487,52384.89,255.0,79.74,79.76,0.4886,0.4844,200.0,0.3268,0,0,5
2075,Magh,10,15,2075-10-15,2019,1,29,2019-01-29,61500,61200,770,52725,52470,660,1.0049,61200.12,300.0,1.00486,52470.0,255.0,79.87,79.89,0.4878,0.4836,100.0,0.1629,0,0,5
2075,Magh,10,16,2075-10-16,2019,1,30,2019-01-30,62200,61900,780,53325,53070,669,1.00485,61899.79,300.0,1.0048,53070.26,255.0,79.74,79.71,0.4823,0.4782,700.0,1.1382,0,0,5
2075,Magh,10,17,2075-10-17,2019,1,31,2019-01-31,62200,61900,780,53325,53070,669,1.00485,61899.79,300.0,1.0048,53070.26,255.0,79.74,79.71,0.4823,0.4782,0.0,0.0,0,0,5
2075,Magh,10,18,2075-10-18,2019,2,1,2019-02-01,62300,62000,780,53415,53160,669,1.00484,61999.92,300.0,1.0048,53159.83,255.0,79.87,79.84,0.4815,0.4774,100.0,0.1608,0,0,5
2075,Magh,10,20,2075-10-20,2019,2,3,2019-02-03,62300,62000,780,53415,53160,669,1.00484,61999.92,300.0,1.0048,53159.83,255.0,79.87,79.84,0.4815,0.4774,0.0,0.0,0,0,5
2075,Magh,10,21,2075-10-21,2019,2,4,2019-02-04,62500,62200,780,53585,53330,669,1.00482,62200.2,300.0,1.00478,53330.08,255.0,80.13,80.1,0.48,0.4759,200.0,0.321,0,0,5
2075,Magh,10,22,2075-10-22,2019,2,5,2019-02-05,62600,62300,785,53670,53415,673,1.00482,62299.72,300.0,1.00477,53415.21,255.0,79.75,79.75,0.4792,0.4751,100.0,0.16,0,0,5
2075,Magh,10,23,2075-10-23,2019,2,6,2019-02-06,62400,62100,780,53500,53245,669,1.00483,62100.06,300.0,1.00479,53244.96,255.0,80.0,79.97,0.4808,0.4766,-200.0,-0.3195,0,0,5
2075,Magh,10,24,2075-10-24,2019,2,7,2019-02-07,62000,61700,775,53155,52900,664.50,1.00486,61700.14,300.0,1.00482,52900.02,255.0,80.0,79.99,0.4839,0.4797,-400.0,-0.641,0,0,5
2075,Magh,10,25,2075-10-25,2019,2,8,2019-02-08,62100,61800,775,53240,52985,664.50,1.00485,61800.27,300.0,1.00481,52985.14,255.0,80.13,80.12,0.4831,0.479,100.0,0.1613,0,0,5
2075,Magh,10,27,2075-10-27,2019,2,10,2019-02-10,62100,61800,775,53240,52985,664.50,1.00485,61800.27,300.0,1.00481,52985.14,255.0,80.13,80.12,0.4831,0.479,0.0,0.0,0,0,5
2075,Magh,10,28,2075-10-28,2019,2,11,2019-02-11,62000,61700,775,53155,52900,664.50,1.00486,61700.14,300.0,1.00482,52900.02,255.0,80.0,79.99,0.4839,0.4797,-100.0,-0.161,0,0,5
2075,Magh,10,29,2075-10-29,2019,2,12,2019-02-12,61800,61500,770,52985,52730,660,1.00488,61499.88,300.0,1.00484,52729.79,255.0,80.26,80.28,0.4854,0.4813,-200.0,-0.3226,0,0,5
2075,Falgun,11,1,2075-11-1,2019,2,13,2019-02-13,61600,61300,765,52815,52560,656,1.00489,61300.24,300.0,1.00485,52560.08,255.0,80.52,80.51,0.487,0.4828,-200.0,-0.3236,0,0,5
2075,Falgun,11,2,2075-11-2,2019,2,14,2019-02-14,61700,61400,765,52900,52645,656,1.00489,61399.76,300.0,1.00484,52645.2,255.0,80.65,80.64,0.4862,0.482,100.0,0.1623,0,0,5
2075,Falgun,11,3,2075-11-3,2019,2,15,2019-02-15,62100,61800,765,53240,52985,656,1.00485,61800.27,300.0,1.00481,52985.14,255.0,81.18,81.16,0.4831,0.479,400.0,0.6483,0,0,5
2075,Falgun,11,5,2075-11-5,2019,2,17,2019-02-17,62500,62200,775,53585,53330,664.50,1.00482,62200.2,300.0,1.00478,53330.08,255.0,80.65,80.64,0.48,0.4759,400.0,0.6441,0,0,5
2075,Falgun,11,6,2075-11-6,2019,2,18,2019-02-18,62700,62400,780,53755,53500,669,1.00481,62399.86,300.0,1.00477,53499.81,255.0,80.38,80.35,0.4785,0.4744,200.0,0.32,0,0,5
2075,Falgun,11,7,2075-11-7,2019,2,19,2019-02-19,62700,62400,780,53755,53500,669,1.00481,62399.86,300.0,1.00477,53499.81,255.0,80.38,80.35,0.4785,0.4744,0.0,0.0,0,0,5
2075,Falgun,11,8,2075-11-8,2019,2,20,2019-02-20,63300,63000,785,54270,54015,673,1.00476,63000.12,300.0,1.00472,54015.05,255.0,80.64,80.64,0.4739,0.4699,600.0,0.9569,0,0,5
2075,Falgun,11,9,2075-11-9,2019,2,21,2019-02-21,63100,62800,785,54100,53845,673,1.00478,62799.82,300.0,1.00474,53844.78,255.0,80.38,80.39,0.4754,0.4713,-200.0,-0.316,0,0,5
2075,Falgun,11,10,2075-11-10,2019,2,22,2019-02-22,62600,62300,775,53670,53415,664.50,1.00482,62299.72,300.0,1.00477,53415.21,255.0,80.77,80.77,0.4792,0.4751,-500.0,-0.7924,0,0,5
2075,Falgun,11,12,2075-11-12,2019,2,24,2019-02-24,62600,62300,775,53670,53415,664.50,1.00482,62299.72,300.0,1.00477,53415.21,255.0,80.77,80.77,0.4792,0.4751,0.0,0.0,0,0,5
2075,Falgun,11,13,2075-11-13,2019,2,25,2019-02-25,62700,62400,780,53755,53500,669,1.00481,62399.86,300.0,1.00477,53499.81,255.0,80.38,80.35,0.4785,0.4744,100.0,0.1597,0,0,5
2075,Falgun,11,14,2075-11-14,2019,2,26,2019-02-26,62800,62500,780,53840,53585,669,1.0048,62500.0,300.0,1.00476,53584.94,255.0,80.51,80.48,0.4777,0.4736,100.0,0.1595,0,0,5
2075,Falgun,11,15,2075-11-15,2019,2,27,2019-02-27,62600,62300,775,53670,53415,664.50,1.00482,62299.72,300.0,1.00477,53415.21,255.0,80.77,80.77,0.4792,0.4751,-200.0,-0.3185,0,0,5
2075,Falgun,11,16,2075-11-16,2019,2,28,2019-02-28,62400,62100,775,53500,53245,664.50,1.00483,62100.06,300.0,1.00479,53244.96,255.0,80.52,80.51,0.4808,0.4766,-200.0,-0.3195,0,0,5
2075,Falgun,11,17,2075-11-17,2019,3,1,2019-03-01,62000,61700,770,53155,52900,660,1.00486,61700.14,300.0,1.00482,52900.02,255.0,80.52,80.54,0.4839,0.4797,-400.0,-0.641,0,0,5
2075,Falgun,11,19,2075-11-19,2019,3,3,2019-03-03,61500,61200,760,52725,52470,651.50,1.0049,61200.12,300.0,1.00486,52470.0,255.0,80.92,80.93,0.4878,0.4836,-500.0,-0.8065,0,0,5
2075,Falgun,11,20,2075-11-20,2019,3,4,2019-03-04,61500,61200,760,52725,52470,651.50,1.0049,61200.12,300.0,1.00486,52470.0,255.0,80.92,80.93,0.4878,0.4836,0.0,0.0,0,0,5
2075,Falgun,11,21,2075-11-21,2019,3,5,2019-03-05,61000,60700,750,52300,52045,643,1.00494,60700.14,300.0,1.0049,52044.98,255.0,81.33,81.34,0.4918,0.4876,-500.0,-0.813,0,0,5
2075,Falgun,11,22,2075-11-22,2019,3,6,2019-03-06,60700,60400,740,52040,51785,634.50,1.00497,60399.81,300.0,1.00492,51785.22,255.0,82.03,82.02,0.4942,0.49,-300.0,-0.4918,0,0,5
2075,Falgun,11,23,2075-11-23,2019,3,7,2019-03-07,60200,59900,735,51610,51355,630,1.00501,59899.9,300.0,1.00497,51354.77,255.0,81.9,81.92,0.4983,0.4941,-500.0,-0.8237,0,0,5
2075,Falgun,11,24,2075-11-24,2019,3,8,2019-03-08,60200,59900,735,51610,51355,630,1.00501,59899.9,300.0,1.00497,51354.77,255.0,81.9,81.92,0.4983,0.4941,0.0,0.0,0,0,5
2075,Falgun,11,26,2075-11-26,2019,3,10,2019-03-10,60500,60200,745,51870,51615,639,1.00498,60200.2,300.0,1.00494,51615.02,255.0,81.21,81.17,0.4959,0.4916,300.0,0.4983,0,0,5
2075,Falgun,11,27,2075-11-27,2019,3,11,2019-03-11,60500,60200,745,51870,51615,639,1.00498,60200.2,300.0,1.00494,51615.02,255.0,81.21,81.17,0.4959,0.4916,0.0,0.0,0,0,5
2075,Falgun,11,28,2075-11-28,2019,3,12,2019-03-12,60300,60000,745,51700,51445,639,1.005,60000.0,300.0,1.00496,51444.83,255.0,80.94,80.91,0.4975,0.4932,-200.0,-0.3306,0,0,5
2075,Falgun,11,29,2075-11-29,2019,3,13,2019-03-13,60600,60300,745,51955,51700,639,1.00498,60299.71,300.0,1.00493,51700.12,255.0,81.34,81.31,0.495,0.4908,300.0,0.4975,0,0,5
2075,Falgun,11,30,2075-11-30,2019,3,14,2019-03-14,60500,60200,745,51870,51615,639,1.00498,60200.2,300.0,1.00494,51615.02,255.0,81.21,81.17,0.4959,0.4916,-100.0,-0.165,0,0,5
2075,Chaitra,12,1,2075-12-1,2019,3,15,2019-03-15,60000,59700,735,51440,51185,630,1.00503,59699.71,300.0,1.00498,51185.1,255.0,81.63,81.65,0.5,0.4957,-500.0,-0.8264,0,0,5
2075,Chaitra,12,3,2075-12-3,2019,3,17,2019-03-17,60000,59700,735,51440,51185,630,1.00503,59699.71,300.0,1.00498,51185.1,255.0,81.63,81.65,0.5,0.4957,0.0,0.0,0,0,5
2075,Chaitra,12,4,2075-12-4,2019,3,18,2019-03-18,59800,59500,730,51270,51015,626,1.00504,59500.12,300.0,1.005,51014.93,255.0,81.92,81.9,0.5017,0.4974,-200.0,-0.3333,0,0,5
2075,Chaitra,12,5,2075-12-5,2019,3,19,2019-03-19,59700,59400,730,51185,50930,626,1.00505,59400.03,300.0,1.00501,50929.84,255.0,81.78,81.77,0.5025,0.4982,-100.0,-0.1672,0,0,5
2075,Chaitra,12,7,2075-12-7,2019,3,21,2019-03-21,60200,59900,740,51610,51355,634.50,1.00501,59899.9,300.0,1.00497,51354.77,255.0,81.35,81.34,0.4983,0.4941,500.0,0.8375,0,0,5
2075,Chaitra,12,8,2075-12-8,2019,3,22,2019-03-22,60000,59700,740,51440,51185,634.50,1.00503,59699.71,300.0,1.00498,51185.1,255.0,81.08,81.07,0.5,0.4957,-200.0,-0.3322,0,0,5
2075,Chaitra,12,10,2075-12-10,2019,3,24,2019-03-24,60400,60100,740,51785,51530,634.50,1.00499,60100.1,300.0,1.00495,51529.93,255.0,81.62,81.62,0.4967,0.4924,400.0,0.6667,0,0,5
2075,Chaitra,12,11,2075-12-11,2019,3,25,2019-03-25,60600,60300,740,51955,51700,634.50,1.00498,60299.71,300.0,1.00493,51700.12,255.0,81.89,81.88,0.495,0.4908,200.0,0.3311,0,0,5
2075,Chaitra,12,12,2075-12-12,2019,3,26,2019-03-26,60500,60200,740,51870,51615,634.50,1.00498,60200.2,300.0,1.00494,51615.02,255.0,81.76,81.75,0.4959,0.4916,-100.0,-0.165,0,0,5
2075,Chaitra,12,13,2075-12-13,2019,3,27,2019-03-27,60400,60100,740,51785,51530,634.50,1.00499,60100.1,300.0,1.00495,51529.93,255.0,81.62,81.62,0.4967,0.4924,-100.0,-0.1653,0,0,5
2075,Chaitra,12,14,2075-12-14,2019,3,28,2019-03-28,60300,60000,735,51695,51440,630,1.005,60000.0,300.0,1.00496,51439.86,255.0,82.04,82.06,0.4975,0.4933,-100.0,-0.1656,0,0,5
2075,Chaitra,12,15,2075-12-15,2019,3,29,2019-03-29,59700,59400,730,51185,50930,626,1.00505,59400.03,300.0,1.00501,50929.84,255.0,81.78,81.77,0.5025,0.4982,-600.0,-0.995,0,0,5
2075,Chaitra,12,17,2075-12-17,2019,3,31,2019-03-31,59700,59400,730,51185,50930,626,1.00505,59400.03,300.0,1.00501,50929.84,255.0,81.78,81.77,0.5025,0.4982,0.0,0.0,0,0,5
2075,Chaitra,12,18,2075-12-18,2019,4,1,2019-04-01,59700,59400,730,51185,50930,626,1.00505,59400.03,300.0,1.00501,50929.84,255.0,81.78,81.77,0.5025,0.4982,0.0,0.0,0,0,5
2075,Chaitra,12,19,2075-12-19,2019,4,2,2019-04-02,59500,59200,725,51010,50755,621.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,82.07,82.08,0.5042,0.4999,-200.0,-0.335,0,0,5
2075,Chaitra,12,20,2075-12-20,2019,4,3,2019-04-03,59500,59200,725,51010,50755,621.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,82.07,82.08,0.5042,0.4999,0.0,0.0,0,0,5
2075,Chaitra,12,21,2075-12-21,2019,4,4,2019-04-04,59400,59100,725,50925,50670,621.50,1.00508,59099.77,300.0,1.00503,50670.13,255.0,81.93,81.94,0.5051,0.5007,-100.0,-0.1681,0,0,5
2075,Chaitra,12,22,2075-12-22,2019,4,5,2019-04-05,59500,59200,725,51010,50755,621.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,82.07,82.08,0.5042,0.4999,100.0,0.1684,0,0,5
2075,Chaitra,12,24,2075-12-24,2019,4,7,2019-04-07,59800,59500,725,51270,51015,621.50,1.00504,59500.12,300.0,1.005,51014.93,255.0,82.48,82.49,0.5017,0.4974,300.0,0.5042,0,0,5
2075,Chaitra,12,25,2075-12-25,2019,4,8,2019-04-08,60000,59700,730,51440,51185,626,1.00503,59699.71,300.0,1.00498,51185.1,255.0,82.19,82.17,0.5,0.4957,200.0,0.3344,0,0,5
2075,Chaitra,12,26,2075-12-26,2019,4,9,2019-04-09,60300,60000,740,51700,51445,634.50,1.005,60000.0,300.0,1.00496,51444.83,255.0,81.49,81.48,0.4975,0.4932,300.0,0.5,0,0,5
2075,Chaitra,12,27,2075-12-27,2019,4,10,2019-04-10,60100,59800,730,51525,51270,626,1.00502,59799.8,300.0,1.00497,51270.19,255.0,82.33,82.31,0.4992,0.4949,-200.0,-0.3317,0,0,5
2075,Chaitra,12,28,2075-12-28,2019,4,11,2019-04-11,60200,59900,730,51610,51355,626,1.00501,59899.9,300.0,1.00497,51354.77,255.0,82.47,82.44,0.4983,0.4941,100.0,0.1664,0,0,5
2075,Chaitra,12,29,2075-12-29,2019,4,12,2019-04-12,59600,59300,720,51100,50845,617.50,1.00506,59299.94,300.0,1.00502,50844.76,255.0,82.78,82.75,0.5034,0.499,-600.0,-0.9967,0,0,5
2076,Baisakh,1,2,2076-01-2,2019,4,15,2019-04-15,59600,59300,720,51100,50845,617.5,1.00506,59299.94,300.0,1.00502,50844.76,255.0,82.78,82.75,0.5034,0.499,0.0,0.0,0,0,5
2076,Baisakh,1,3,2076-01-3,2019,4,16,2019-04-16,59600,59300,720,51100,50845,617.50,1.00506,59299.94,300.0,1.00502,50844.76,255.0,82.78,82.75,0.5034,0.499,0.0,0.0,0,0,5
2076,Baisakh,1,4,2076-01-4,2019,4,17,2019-04-17,59300,59000,725,50840,50585,621.50,1.00508,59000.28,300.0,1.00504,50585.05,255.0,81.79,81.8,0.5059,0.5016,-300.0,-0.5034,0,0,5
2076,Baisakh,1,5,2076-01-5,2019,4,18,2019-04-18,59100,58800,725,50670,50415,621.50,1.0051,58800.12,300.0,1.00506,50414.9,255.0,81.52,81.53,0.5076,0.5033,-200.0,-0.3373,0,0,5
2076,Baisakh,1,6,2076-01-6,2019,4,19,2019-04-19,59100,58800,725,50670,50415,621.50,1.0051,58800.12,300.0,1.00506,50414.9,255.0,81.52,81.53,0.5076,0.5033,0.0,0.0,0,0,5
2076,Baisakh,1,8,2076-01-8,2019,4,21,2019-04-21,59100,58800,725,50670,50415,621.50,1.0051,58800.12,300.0,1.00506,50414.9,255.0,81.52,81.53,0.5076,0.5033,0.0,0.0,0,0,5
2076,Baisakh,1,9,2076-01-9,2019,4,22,2019-04-22,59600,59300,730,51100,50845,626,1.00506,59299.94,300.0,1.00502,50844.76,255.0,81.64,81.63,0.5034,0.499,500.0,0.846,0,0,5
2076,Baisakh,1,10,2076-01-10,2019,4,23,2019-04-23,59300,59000,730,50840,50585,626,1.00508,59000.28,300.0,1.00504,50585.05,255.0,81.23,81.21,0.5059,0.5016,-300.0,-0.5034,0,0,5
2076,Baisakh,1,11,2076-01-11,2019,4,24,2019-04-24,59200,58900,720,50755,50500,617.50,1.00509,58900.2,300.0,1.00505,50499.98,255.0,82.22,82.19,0.5068,0.5024,-100.0,-0.1686,0,0,5
2076,Baisakh,1,12,2076-01-12,2019,4,25,2019-04-25,59600,59300,725,51100,50845,621.50,1.00506,59299.94,300.0,1.00502,50844.76,255.0,82.21,82.22,0.5034,0.499,400.0,0.6757,0,0,5
2076,Baisakh,1,13,2076-01-13,2019,4,26,2019-04-26,59800,59500,730,51270,51015,626,1.00504,59500.12,300.0,1.005,51014.93,255.0,81.92,81.9,0.5017,0.4974,200.0,0.3356,0,0,5
2076,Baisakh,1,15,2076-01-15,2019,4,28,2019-04-28,59800,59500,730,51270,51015,626,1.00504,59500.12,300.0,1.005,51014.93,255.0,81.92,81.9,0.5017,0.4974,0.0,0.0,0,0,5
2076,Baisakh,1,16,2076-01-16,2019,4,29,2019-04-29,59900,59600,730,51355,51100,626,1.00503,59600.21,300.0,1.00499,51100.01,255.0,82.05,82.04,0.5008,0.4965,100.0,0.1672,0,0,5
2076,Baisakh,1,17,2076-01-17,2019,4,30,2019-04-30,59700,59400,725,51185,50930,621.50,1.00505,59400.03,300.0,1.00501,50929.84,255.0,82.34,82.36,0.5025,0.4982,-200.0,-0.3339,0,0,5
2076,Baisakh,1,18,2076-01-18,2019,5,1,2019-05-01,59600,59300,725,51100,50845,621.50,1.00506,59299.94,300.0,1.00502,50844.76,255.0,82.21,82.22,0.5034,0.499,-100.0,-0.1675,0,0,5
2076,Baisakh,1,19,2076-01-19,2019,5,2,2019-05-02,59300,59000,715,50840,50585,613,1.00508,59000.28,300.0,1.00504,50585.05,255.0,82.94,82.94,0.5059,0.5016,-300.0,-0.5034,0,0,5
2076,Baisakh,1,20,2076-01-20,2019,5,3,2019-05-03,59000,58700,710,50585,50330,609,1.00511,58700.04,300.0,1.00507,50329.83,255.0,83.1,83.06,0.5085,0.5041,-300.0,-0.5059,0,0,5
2076,Baisakh,1,22,2076-01-22,2019,5,5,2019-05-05,59100,58800,720,50670,50415,617.50,1.0051,58800.12,300.0,1.00506,50414.9,255.0,82.08,82.06,0.5076,0.5033,100.0,0.1695,0,0,5
2076,Baisakh,1,23,2076-01-23,2019,5,6,2019-05-06,59500,59200,720,51010,50755,617.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,82.64,82.61,0.5042,0.4999,400.0,0.6768,0,0,5
2076,Baisakh,1,24,2076-01-24,2019,5,7,2019-05-07,59500,59200,720,51010,50755,617.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,82.64,82.61,0.5042,0.4999,0.0,0.0,0,0,5
2076,Baisakh,1,25,2076-01-25,2019,5,8,2019-05-08,59700,59400,725,51185,50930,621.50,1.00505,59400.03,300.0,1.00501,50929.84,255.0,82.34,82.36,0.5025,0.4982,200.0,0.3361,0,0,5
2076,Baisakh,1,26,2076-01-26,2019,5,9,2019-05-09,59700,59400,720,51185,50930,617.50,1.00505,59400.03,300.0,1.00501,50929.84,255.0,82.92,82.89,0.5025,0.4982,0.0,0.0,0,0,5
2076,Baisakh,1,27,2076-01-27,2019,5,10,2019-05-10,60000,59700,720,51440,51185,617.50,1.00503,59699.71,300.0,1.00498,51185.1,255.0,83.33,83.3,0.5,0.4957,300.0,0.5025,0,0,5
2076,Baisakh,1,29,2076-01-29,2019,5,12,2019-05-12,60000,59700,720,51440,51185,617.50,1.00503,59699.71,300.0,1.00498,51185.1,255.0,83.33,83.3,0.5,0.4957,0.0,0.0,0,0,5
2076,Baisakh,1,30,2076-01-30,2019,5,13,2019-05-13,60000,59700,720,51440,51185,617.50,1.00503,59699.71,300.0,1.00498,51185.1,255.0,83.33,83.3,0.5,0.4957,0.0,0.0,0,0,5
2076,Baisakh,1,31,2076-01-31,2019,5,14,2019-05-14,61000,60700,725,52300,52045,621.50,1.00494,60700.14,300.0,1.0049,52044.98,255.0,84.14,84.15,0.4918,0.4876,1000.0,1.6667,0,0,5
2076,Jestha,2,1,2076-02-1,2019,5,15,2019-05-15,60600,60300,725,51955,51700,621.50,1.00498,60299.71,300.0,1.00493,51700.12,255.0,83.59,83.6,0.495,0.4908,-400.0,-0.6557,0,0,5
2076,Jestha,2,2,2076-02-2,2019,5,16,2019-05-16,60700,60400,725,52040,51785,621.50,1.00497,60399.81,300.0,1.00492,51785.22,255.0,83.72,83.73,0.4942,0.49,100.0,0.165,0,0,5
2076,Jestha,2,3,2076-02-3,2019,5,17,2019-05-17,60200,59900,715,51610,51355,613,1.00501,59899.9,300.0,1.00497,51354.77,255.0,84.2,84.19,0.4983,0.4941,-500.0,-0.8237,0,0,5
2076,Jestha,2,5,2076-02-5,2019,5,19,2019-05-19,60000,59700,710,51440,51185,609,1.00503,59699.71,300.0,1.00498,51185.1,255.0,84.51,84.47,0.5,0.4957,-200.0,-0.3322,0,0,5
2076,Jestha,2,6,2076-02-6,2019,5,20,2019-05-20,59500,59200,705,51010,50755,604.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,84.4,84.38,0.5042,0.4999,-500.0,-0.8333,0,0,5
2076,Jestha,2,7,2076-02-7,2019,5,21,2019-05-21,59500,59200,705,51010,50755,604.50,1.00507,59199.86,300.0,1.00502,50755.21,255.0,84.4,84.38,0.5042,0.4999,0.0,0.0,0,0,5
2076,Jestha,2,8,2076-02-8,2019,5,22,2019-05-22,59400,59100,705,50925,50670,604.50,1.00508,59099.77,300.0,1.00503,50670.13,255.0,84.26,84.24,0.5051,0.5007,-100.0,-0.1681,0,0,5
2076,Jestha,2,9,2076-02-9,2019,5,23,2019-05-23,59200,58900,700,50755,50500,600,1.00509,58900.2,300.0,1.00505,50499.98,255.0,84.57,84.59,0.5068,0.5024,-200.0,-0.3367,0,0,5
2076,Jestha,2,10,2076-02-10,2019,5,24,2019-05-24,59700,59400,710,51185,50930,609,1.00505,59400.03,300.0,1.00501,50929.84,255.0,84.08,84.05,0.5025,0.4982,500.0,0.8446,0,0,5
2076,Jestha,2,12,2076-02-12,2019,5,26,2019-05-26,59700,59400,710,51185,50930,609,1.00505,59400.03,300.0,1.00501,50929.84,255.0,84.08,84.05,0.5025,0.4982,0.0,0.0,0,0,5
2076,Jestha,2,13,2076-02-13,2019,5,27,2019-05-27,59600,59300,710,51100,50845,609,1.00506,59299.94,300.0,1.00502,50844.76,255.0,83.94,83.91,0.5034,0.499,-100.0,-0.1675,0,0,5
